ms_uri,source_id,record_id,country,state_or_province,location,crs,other_names,site_name,commodity,deposit_type
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__412,https://mrdata.usgs.gov/ree,412,Brazil,Bahia,POINT (-40.7 -18.366666666667),EPSG:4326,"","Cumuruxatiba (Curumuxatiba, Comoxatiba)","Quartz,Lanthanum,Yttrium,Terbium,Dysprosium,Thorium,Ytterbium,Neoymium,Lutetium,Gadolinium,Europium,Holmium,Samarium,Cerium,Thulium,Praseodymium,Erbium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__413,https://mrdata.usgs.gov/ree,413,Australia,Queensland,POINT (153.48333333333 -28.133333333333),EPSG:4326,"",Currumbin,"Praseodymium,Holmium,Cerium,Europium,Yttrium,Terbium,Ytterbium,Thulium,Erbium,Lanthanum,Lutetium,Samarium,Neoymium,Gadolinium,Dysprosium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__414,https://mrdata.usgs.gov/ree,414,Australia,Queensland,POINT (151.16666666667 -23.633333333333),EPSG:4326,"",Curtis Island,"Lanthanum,Gadolinium,Thulium,Samarium,Yttrium,Dysprosium,Neoymium,Cerium,Lutetium,Europium,Ytterbium,Holmium,Terbium,Erbium,Praseodymium",Heavy mineral sands
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__415,https://mrdata.usgs.gov/ree,415,Vietnam,"","","","",Da Nang,"Terbium,Europium,Yttrium,Samarium,Gadolinium,Cerium,Erbium,Dysprosium,Gold,Thulium,Ytterbium,Praseodymium,Lutetium,Holmium,Neoymium,Lanthanum",Shoreline placer gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__416,https://mrdata.usgs.gov/ree,416,Australia,Western Australia,POINT (115.75 -33.4),EPSG:4326,"",Dardanup,"Lutetium,Holmium,Neoymium,Erbium,Dysprosium,Terbium,Thulium,Europium,Yttrium,Praseodymium,Lanthanum,Samarium,Cerium,Ytterbium,Gadolinium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__417,https://mrdata.usgs.gov/ree,417,China,Guangdong,POINT (111.01666666667 21.5),EPSG:4326,"",Dianbai,"Ytterbium,Dysprosium,Cerium,Gadolinium,Praseodymium,Europium,Thulium,Samarium,Erbium,Yttrium,Holmium,Lanthanum,Neoymium,Terbium,Lutetium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__418,https://mrdata.usgs.gov/ree,418,Australia,Western Australia,POINT (114.93333333333 -29.25),EPSG:4326,"",Dongara,"Dysprosium,Holmium,Cerium,Erbium,Neoymium,Praseodymium,Yttrium,Gadolinium,Samarium,Europium,Ytterbium,Lutetium,Thulium,Terbium,Lanthanum","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__419,https://mrdata.usgs.gov/ree,419,Vietnam,"","","","",Dong Xuan,"Samarium,Yttrium,Erbium,Thulium,Cerium,Gadolinium,Dysprosium,Neoymium,Terbium,Praseodymium,Holmium,Lanthanum,Europium,Ytterbium,Lutetium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__42,https://mrdata.usgs.gov/ree,42,Afghanistan,Helmand,POINT (63.583333333333 30.466666666667),EPSG:4326,"",Khanneshin,"Cerium,Thulium,Holmium,Ytterbium,Samarium,Lutetium,Zirconium,Gadolinium,Europium,Terbium,Erbium,Lanthanum,Praseodymium,Uranium,Yttrium,Neoymium,Dysprosium","Apatite intrusion REE,Carbonatite REE,Carbonatite laterite REE,Carbonatite niobium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__420,https://mrdata.usgs.gov/ree,420,Australia,New South Wales,POINT (152.15 -32.666666666667),EPSG:4326,"",Durness (Tea Garden),"Yttrium,Cerium,Europium,Ytterbium,Samarium,Lutetium,Erbium,Dysprosium,Lanthanum,Neoymium,Thulium,Praseodymium,Holmium,Terbium,Titanium,Gadolinium,Zirconium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__421,https://mrdata.usgs.gov/ree,421,Australia,Western Australia,POINT (115.21666666667 -29.783333333333),EPSG:4326,"",Eneabba,"Dysprosium,Samarium,Gadolinium,Thulium,Lutetium,Holmium,Yttrium,Terbium,Erbium,Lanthanum,Praseodymium,Ytterbium,Kyanite,Cerium,Europium,Neoymium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__422,https://mrdata.usgs.gov/ree,422,Australia,Western Australia,POINT (115.33333333333 -29.616666666667),EPSG:4326,"",Eneabba North,"Lanthanum,Praseodymium,Dysprosium,Neoymium,Cerium,Ytterbium,Yttrium,Holmium,Samarium,Terbium,Erbium,Kyanite,Gadolinium,Thulium,Europium,Lutetium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__423,https://mrdata.usgs.gov/ree,423,Australia,Western Australia,"","","",Eneabba South,"Kyanite,Thulium,Samarium,Neoymium,Holmium,Dysprosium,Cerium,Praseodymium,Terbium,Europium,Erbium,Lutetium,Yttrium,Gadolinium,Ytterbium,Lanthanum",Heavy mineral sands
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__424,https://mrdata.usgs.gov/ree,424,Australia,Western Australia,POINT (115.25 -29.916666666667),EPSG:4326,"",Eneabba West,"Lanthanum,Kyanite,Europium,Lutetium,Thulium,Holmium,Cerium,Yttrium,Ytterbium,Terbium,Praseodymium,Gadolinium,Dysprosium,Erbium,Samarium,Neoymium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__425,https://mrdata.usgs.gov/ree,425,Australia,New South Wales,POINT (153.43333333333 -29.083333333333),EPSG:4326,"",Evans Head- Yuraygir National Park area,"Europium,Gadolinium,Cerium,Yttrium,Samarium,Erbium,Lanthanum,Ytterbium,Terbium,Neoymium,Dysprosium,Holmium,Praseodymium,Thulium,Lutetium","Fluvial placer REE,Heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__426,https://mrdata.usgs.gov/ree,426,Bangladesh,"",POINT (91.95 21.55),EPSG:4326,"",Fakiraghona,"Samarium,Yttrium,Lutetium,Thulium,Holmium,Europium,Cerium,Praseodymium,Terbium,Neoymium,Erbium,Dysprosium,Gadolinium,Lanthanum,Ytterbium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__427,https://mrdata.usgs.gov/ree,427,Bangladesh,"","","","",Fakirahata,"Holmium,Yttrium,Samarium,Praseodymium,Lutetium,Cerium,Neoymium,Ytterbium,Erbium,Terbium,Dysprosium,Europium,Thulium,Lanthanum,Gadolinium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__428,https://mrdata.usgs.gov/ree,428,United States,Georgia,"","","",Folkston,"Samarium,Praseodymium,Gadolinium,Neoymium,Terbium,Lanthanum,Yttrium,Dysprosium,Lutetium,Cerium,Holmium,Ytterbium,Erbium,Europium,Thulium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__429,https://mrdata.usgs.gov/ree,429,Bangladesh,"","","","",Foreshore Beach - Moheshkhali Island,"Terbium,Holmium,Neoymium,Thulium,Gadolinium,Dysprosium,Praseodymium,Yttrium,Cerium,Europium,Ytterbium,Samarium,Erbium,Lutetium,Lanthanum","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__43,https://mrdata.usgs.gov/ree,43,"","",POINT (29.3 -1.0833333333333),EPSG:4326,"",Kirumba,"Terbium,Erbium,Holmium,Ytterbium,Cerium,Thulium,Samarium,Praseodymium,Neoymium,Gadolinium,Lutetium,Yttrium,Dysprosium,Europium,Lanthanum","Apatite- nepheline- titanite intrusion,Carbonatite REE,Carbonatite niobium,Peralkaline igneous HFSE- REE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__430,https://mrdata.usgs.gov/ree,430,Madagascar,"",POINT (47 -25),EPSG:4326,"",Fort Dauphine,"Samarium,Ytterbium,Thulium,Gadolinium,Lanthanum,Europium,Erbium,Cerium,Neoymium,Dysprosium,Lutetium,Praseodymium,Yttrium,Terbium,Holmium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__431,https://mrdata.usgs.gov/ree,431,Taiwan,"",POINT (121.75 24.683333333333),EPSG:4326,"",Foulun,"Yttrium,Quartz,Erbium,Lanthanum,Ytterbium,Praseodymium,Lutetium,Neoymium,Thulium,Terbium,Europium,Holmium,Dysprosium,Gadolinium,Samarium,Cerium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__432,https://mrdata.usgs.gov/ree,432,Australia,Queensland,POINT (153.11666666667 -25.366666666667),EPSG:4326,"",Fraser Island (Frazer Island),"Praseodymium,Terbium,Holmium,Gadolinium,Quartz,Cerium,Yttrium,Ytterbium,Thulium,Lutetium,Dysprosium,Lanthanum,Erbium,Samarium,Neoymium,Europium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__433,https://mrdata.usgs.gov/ree,433,Australia,New South Wales,POINT (151.78333333333 -32.833333333333),EPSG:4326,"",Fullerton,"Erbium,Thulium,Samarium,Neoymium,Lutetium,Dysprosium,Cerium,Gadolinium,Yttrium,Holmium,Europium,Ytterbium,Praseodymium,Terbium,Lanthanum","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__434,https://mrdata.usgs.gov/ree,434,Australia,Western Australia,POINT (115.93333333333 -31.4),EPSG:4326,"",Gingin,"Samarium,Yttrium,Gadolinium,Holmium,Europium,Praseodymium,Ytterbium,Thulium,Dysprosium,Quartz,Lanthanum,Cerium,Erbium,Terbium,Kyanite,Lutetium,Neoymium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__435,https://mrdata.usgs.gov/ree,435,Australia,Queensland,POINT (151.25 -23.833333333333),EPSG:4326,"",Gladstone Mainland,"Gadolinium,Europium,Cerium,Samarium,Neoymium,Lutetium,Holmium,Terbium,Dysprosium,Praseodymium,Lanthanum,Thulium,Yttrium,Erbium,Ytterbium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__436,https://mrdata.usgs.gov/ree,436,Romania,"",POINT (22.966666666667 44.916666666667),EPSG:4326,"",Glogova-Sisesti District,"Neoymium,Lanthanum,Terbium,Praseodymium,Yttrium,Dysprosium,Erbium,Quartz,Mica,Lutetium,Holmium,Feldspar,Europium,Thulium,Cerium,Samarium,Gadolinium,Ytterbium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__437,https://mrdata.usgs.gov/ree,437,Australia,Queensland,POINT (153.41666666667 -28),EPSG:4326,"",Gold Coast,"Praseodymium,Samarium,Europium,Yttrium,Holmium,Ytterbium,Dysprosium,Zirconium,Lanthanum,Lutetium,Gadolinium,Terbium,Cerium,Erbium,Neoymium,Thulium,Titanium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__438,https://mrdata.usgs.gov/ree,438,Australia,Queensland,"","","",Gordon,"Ytterbium,Terbium,Cerium,Lutetium,Zirconium,Yttrium,Lanthanum,Gadolinium,Dysprosium,Titanium,Holmium,Neoymium,Samarium,Thulium,Praseodymium,Erbium,Europium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__439,https://mrdata.usgs.gov/ree,439,United States,Florida,POINT (-81.716666666667 29.866666666667),EPSG:4326,"",Green Cove Springs,"Neoymium,Terbium,Dysprosium,Lutetium,Praseodymium,Yttrium,Quartz,Lanthanum,Holmium,Samarium,Cerium,Gadolinium,Thulium,Erbium,Staurolite,Europium,Ytterbium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__44,https://mrdata.usgs.gov/ree,44,Turkey,"",POINT (31.383333333333 39.633333333333),EPSG:4326,"",Kizilçaören,"Thorium,Europium,Thulium,Erbium,Terbium,Samarium,Gadolinium,Ytterbium,Neoymium,Lutetium,Holmium,Praseodymium,Dysprosium,Yttrium,Lanthanum,Cerium","Apatite intrusion REE,Carbonatite REE,Fluvial placer REE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__440,https://mrdata.usgs.gov/ree,440,Brazil,Espírito Santo,POINT (-40.5 -20.8),EPSG:4326,"","Guarapari (Praia do Vaz, Vila Velha, Rastinga, Canto do Riacho, Praia de Diogo)","Samarium,Lanthanum,Lutetium,Ytterbium,Yttrium,Praseodymium,Cerium,Thulium,Erbium,Terbium,Quartz,Gadolinium,Dysprosium,Europium,Neoymium,Holmium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__441,https://mrdata.usgs.gov/ree,441,Australia,Queensland,POINT (152.66666666667 -26.183333333333),EPSG:4326,"",Gympie,"Zirconium,Neoymium,Dysprosium,Praseodymium,Terbium,Holmium,Lutetium,Samarium,Cerium,Europium,Thulium,Lanthanum,Titanium,Erbium,Gadolinium,Ytterbium,Yttrium","Fluvial placer REE,Heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__442,https://mrdata.usgs.gov/ree,442,Taiwan,"",POINT (120.15 23.716666666667),EPSG:4326,"",Haifengtao,"Samarium,Neoymium,Ytterbium,Europium,Lanthanum,Lutetium,Thulium,Yttrium,Erbium,Terbium,Praseodymium,Gadolinium,Cerium,Dysprosium,Holmium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__443,https://mrdata.usgs.gov/ree,443,China,Guangdong,POINT (110.06666666667 20.933333333333),EPSG:4326,"",Haikang,"Holmium,Thulium,Erbium,Gadolinium,Neoymium,Samarium,Europium,Lanthanum,Praseodymium,Cerium,Ytterbium,Terbium,Dysprosium,Yttrium,Lutetium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__444,https://mrdata.usgs.gov/ree,444,Taiwan,"",POINT (120.1 23.316666666667),EPSG:4326,"",Haishanchow,"Dysprosium,Terbium,Praseodymium,Quartz,Erbium,Lanthanum,Gadolinium,Neoymium,Samarium,Cerium,Thulium,Europium,Yttrium,Holmium,Lutetium,Ytterbium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__445,https://mrdata.usgs.gov/ree,445,Vietnam,"",POINT (107.58333333333 10.7),EPSG:4326,"",Ham Tan,"Neoymium,Lutetium,Erbium,Thulium,Holmium,Terbium,Ytterbium,Praseodymium,Samarium,Gadolinium,Lanthanum,Dysprosium,Cerium,Europium,Yttrium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__446,https://mrdata.usgs.gov/ree,446,Sri Lanka,"","","","",Hambantota,"Holmium,Terbium,Gadolinium,Lanthanum,Samarium,Europium,Praseodymium,Cerium,Yttrium,Neoymium,Ytterbium,Dysprosium,Lutetium,Erbium,Thulium","Fluvial placer diamond,Fluvial placer niobium-tantalum,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__447,https://mrdata.usgs.gov/ree,447,Denmark,"","","","",Hanstholm,"Samarium,Holmium,Neoymium,Praseodymium,Gadolinium,Lanthanum,Thulium,Europium,Erbium,Terbium,Lutetium,Dysprosium,Yttrium,Ytterbium,Cerium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__448,https://mrdata.usgs.gov/ree,448,Australia,New South Wales,POINT (152.7 -31.866666666667),EPSG:4326,"",Harrington,"Erbium,Samarium,Ytterbium,Lutetium,Yttrium,Terbium,Holmium,Neoymium,Lanthanum,Dysprosium,Cerium,Gadolinium,Praseodymium,Europium,Thulium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__449,https://mrdata.usgs.gov/ree,449,Australia,New South Wales,POINT (152.16666666667 -32.666666666667),EPSG:4326,"",Hawks Nest,"Praseodymium,Erbium,Neoymium,Terbium,Holmium,Dysprosium,Samarium,Thulium,Cerium,Lutetium,Lanthanum,Yttrium,Titanium,Gadolinium,Ytterbium,Europium","Fluvial placer REE,Heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__45,https://mrdata.usgs.gov/ree,45,Russia,"",POINT (103.46666666667 70.716666666667),EPSG:4326,"",Kugda,"Holmium,Olivine,Ytterbium,Yttrium,Thulium,Gadolinium,Europium,Dysprosium,Terbium,Wollastonite,Praseodymium,Lutetium,Dolomite,Samarium,Neoymium,Cerium,Erbium,Lanthanum","Apatite- nepheline- titanite intrusion,Carbonatite REE,Carbonatite niobium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__450,https://mrdata.usgs.gov/ree,450,Australia,Western Australia,POINT (115.6 -33.583333333333),EPSG:4326,"",Higgins,"Gadolinium,Thulium,Praseodymium,Erbium,Lanthanum,Terbium,Samarium,Europium,Holmium,Cerium,Lutetium,Dysprosium,Yttrium,Ytterbium,Neoymium","Fluvial placer REE,Heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__451,https://mrdata.usgs.gov/ree,451,United States,South Carolina,POINT (-80.733333333333 32.2),EPSG:4326,"",Hilton Head Island,"Thulium,Cerium,Dysprosium,Holmium,Terbium,Samarium,Europium,Staurolite,Neoymium,Erbium,Lanthanum,Lutetium,Quartz,Clay,Praseodymium,Ytterbium,Gadolinium,Yttrium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__452,https://mrdata.usgs.gov/ree,452,Bangladesh,"","","","",Hoanak (Nalbila),"Lanthanum,Dysprosium,Europium,Erbium,Terbium,Neoymium,Samarium,Lutetium,Praseodymium,Thulium,Cerium,Yttrium,Holmium,Gadolinium,Ytterbium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__453,https://mrdata.usgs.gov/ree,453,New Zealand,"","","","",Hokitika North,"Ytterbium,Gadolinium,Terbium,Neoymium,Erbium,Dysprosium,Europium,Praseodymium,Thulium,Gold,Lutetium,Samarium,Yttrium,Holmium,Cerium,Lanthanum","Heavy mineral sands,Paleoplacer heavy mineral sands,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__454,https://mrdata.usgs.gov/ree,454,New Zealand,"","","","",Hokitika South,"Samarium,Europium,Lutetium,Lanthanum,Neoymium,Praseodymium,Erbium,Holmium,Yttrium,Cerium,Thulium,Dysprosium,Gold,Terbium,Gadolinium,Ytterbium",Paleoplacer heavy mineral sands
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__455,https://mrdata.usgs.gov/ree,455,Vietnam,"",POINT (107.46666666667 16.65),EPSG:4326,"",Huong Dien,"Neoymium,Ytterbium,Thulium,Praseodymium,Holmium,Erbium,Gadolinium,Yttrium,Europium,Cerium,Samarium,Lanthanum,Dysprosium,Lutetium,Terbium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__456,https://mrdata.usgs.gov/ree,456,New Zealand,"","","","",Hunts Beach,"Dysprosium,Thulium,Lanthanum,Holmium,Europium,Neoymium,Lutetium,Gadolinium,Samarium,Yttrium,Ytterbium,Praseodymium,Erbium,Terbium,Cerium","Heavy mineral sands,Paleoplacer heavy mineral sands"
