ms_uri,source_id,record_id,country,state_or_province,location,crs,other_names,site_name,commodity,deposit_type
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105337,https://mrdata.usgs.gov/mrds,10105337,Brazil,null,POINT (-36.56944 -6.91191),EPSG:4326,null,Seridozinho Mine,"Beryllium,Tin,Lithium,Tantalum","NYF pegmatite,LCT pegmatite,Greisen beryllium±Li"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105453,https://mrdata.usgs.gov/mrds,10105453,United States,Connecticut,POINT (-72.52152 41.51499),EPSG:4326,null,Anderson Mica Mines and Swanson Lithia Mine,"Mica,Lithium","Simple pegmatite,Pegmatite Dike"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106016,https://mrdata.usgs.gov/mrds,10106016,United States,North Carolina,POINT (-81.27954 35.38399),EPSG:4326,null,Carpenter and Hastings Tin Mine,"Lithium,Feldspar,Tin,Quartz",Greisen tin ±W-Mo
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106017,https://mrdata.usgs.gov/mrds,10106017,United States,North Carolina,POINT (-81.2351 35.44704),EPSG:4326,null,Ka-Mi Tin Mine Property,"Tin,Feldspar,Lithium,Quartz","Greisen tin ±W-Mo,Residual placer tin"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106018,https://mrdata.usgs.gov/mrds,10106018,United States,North Carolina,POINT (-81.2426 35.42538),EPSG:4326,null,Old Well Tin Mine Shaft,"Quartz,Lithium,Tin,Feldspar",Greisen tin ±W-Mo
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106019,https://mrdata.usgs.gov/mrds,10106019,United States,North Carolina,POINT (-81.36204 35.21205),EPSG:4326,null,Blue Ridge Mine and Placer,"Feldspar,Tin,Quartz,Mica,Lithium","Greisen tin ±W-Mo,Residual placer tin"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106744,https://mrdata.usgs.gov/mrds,10106744,Chile,null,POINT (-68.24949 -23.49752),EPSG:4326,Salar De Atacama,Chepica,"Lithium,Bromine",Lacustrine brine lithium
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10106784,https://mrdata.usgs.gov/mrds,10106784,Canada,Manitoba,POINT (-95.45033 50.43333),EPSG:4326,"Tanco,Montgary",Bernic Lake,"Cesium,Tin,Tantalum,Lithium,Rubidium",LCT pegmatite
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107743,https://mrdata.usgs.gov/mrds,10107743,United States,California,POINT (-117.08419 33.36672),EPSG:4326,null,Stewart Pegmatite,"Lithium,Tantalum","Simple pegmatite,LCT pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107744,https://mrdata.usgs.gov/mrds,10107744,United States,California,POINT (-117.08419 33.36672),EPSG:4326,null,Vanderburg - Katerina Pegmatite,"Lithium,Tantalum,Gemstone","Simple pegmatite,LCT pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107756,https://mrdata.usgs.gov/mrds,10107756,United States,Maine,POINT (-70.42706 44.29121),EPSG:4326,null,Bennet Feldspar Quarry,"Beryllium,Feldspar,Lithium,Gemstone,Tantalum","NYF pegmatite,Pegmatite,Simple pegmatite,LCT pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10107992,https://mrdata.usgs.gov/mrds,10107992,United States,Colorado,POINT (-105.43253 40.53887),EPSG:4326,Storm Mountain District,Crystal Mountain Pegmatite District,"rare earth elements,Beryllium,Lithium,Gemstone,Uranium,Mica,Bismuth,Feldspar,Tantalum,Manganese","LCT pegmatite,NYF pegmatite,Simple pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10108446,https://mrdata.usgs.gov/mrds,10108446,United States,Colorado,POINT (-105.59558 38.48334),EPSG:4326,null,Chief #1-5 Mine,"Feldspar,Quartz,Beryllium,Lithium,rare earth elements","LCT pegmatite,Simple pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10110219,https://mrdata.usgs.gov/mrds,10110219,United States,Utah,POINT (-113.20082 39.71661),EPSG:4326,null,Unknown,"Beryllium,Lithium,Uranium,Fluorine-Fluorite","Vein fluorite,Replacement fluorite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10110222,https://mrdata.usgs.gov/mrds,10110222,United States,Massachusetts,POINT (-72.87174 42.40554),EPSG:4326,null,West Chesterfield Lithia Mine,Lithium,"LCT pegmatite,Simple pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10113408,https://mrdata.usgs.gov/mrds,10113408,United States,Arizona,POINT (-111.25679 31.92092),EPSG:4326,null,Name Unknown,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115142,https://mrdata.usgs.gov/mrds,10115142,United States,California,POINT (-117.70562 37.11025),EPSG:4326,null,Lithium Occurrence,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10118262,https://mrdata.usgs.gov/mrds,10118262,United States,Colorado,POINT (-106.61371 38.5358),EPSG:4326,null,Bazooka,"Lithium,Beryllium,Mica",Greisen beryllium±Li
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10121240,https://mrdata.usgs.gov/mrds,10121240,United States,Massachusetts,POINT (-72.82592 42.46938),EPSG:4326,null,Taylor Ledge Lithia Mine,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10121272,https://mrdata.usgs.gov/mrds,10121272,United States,Massachusetts,POINT (-72.83982 42.46858),EPSG:4326,null,Barrus Property Lithia Mine,Lithium,"Lacustrine clay lithium,Lacustrine brine lithium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10121375,https://mrdata.usgs.gov/mrds,10121375,United States,Maine,POINT (-69.27579 44.11165),EPSG:4326,null,Starrett Prospect,"Feldspar,Lithium","Greisen beryllium±Li,Simple pegmatite,LCT pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10126539,https://mrdata.usgs.gov/mrds,10126539,United States,New Mexico,POINT (-106.50778 35.20946),EPSG:4326,null,La Quava and La Madera,"Lithium,Zirconium,Beryllium",Greisen beryllium±Li
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10126639,https://mrdata.usgs.gov/mrds,10126639,United States,North Carolina,POINT (-81.35592 35.21731),EPSG:4326,West of Faires Main Shaft,"Unnamed Prospect 1,825 Feet South","Tin,Lithium","Greisen beryllium±Li,LCT pegmatite,Greisen tin ±W-Mo"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10127139,https://mrdata.usgs.gov/mrds,10127139,United States,North Carolina,POINT (-81.32762 35.2843),EPSG:4326,null,Kizer-Mauney Farm Property,"Tin,Lithium","Greisen tin ±W-Mo,LCT pegmatite,Greisen beryllium±Li"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10127223,https://mrdata.usgs.gov/mrds,10127223,United States,North Carolina,POINT (-81.38092 35.20371),EPSG:4326,"Cts,Blue Ridge Tin Corporation Prospe,Outh of Park Yarn Mill,Old Ledoux Prospects","Unnamed Prospect 3,300 Feet Due S","Lithium,Tin","Simple pegmatite,Greisen tin ±W-Mo,LCT pegmatite,Greisen beryllium±Li"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10129036,https://mrdata.usgs.gov/mrds,10129036,United States,South Dakota,POINT (-103.53446 43.62496),EPSG:4326,"Pink Monster,Red Monster",Greene Mine,"Feldspar,Mica,Lithium,Beryllium","Peralkaline igneous HFSE- REE,Greisen beryllium±Li,Simple pegmatite,Abyssal pegmatite REE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10129171,https://mrdata.usgs.gov/mrds,10129171,United States,South Dakota,POINT (-103.52196 43.93026),EPSG:4326,null,Da,"Lithium,Tin","NYF pegmatite,Simple pegmatite,LCT pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10129400,https://mrdata.usgs.gov/mrds,10129400,United States,South Dakota,POINT (-103.63667 43.85026),EPSG:4326,null,Tenderfoot Spud Lode,Lithium,"Peralkaline igneous HFSE- REE,Greisen beryllium±Li"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10129551,https://mrdata.usgs.gov/mrds,10129551,United States,South Dakota,POINT (-104.05248 44.36806),EPSG:4326,null,Rough & Ready,"Feldspar,Tin,Lithium",Greisen beryllium±Li
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10129614,https://mrdata.usgs.gov/mrds,10129614,United States,South Dakota,POINT (-103.65697 43.82806),EPSG:4326,null,Milton Mine,Lithium,"Greisen beryllium±Li,Peralkaline igneous HFSE- REE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10129653,https://mrdata.usgs.gov/mrds,10129653,United States,South Dakota,POINT (-103.56306 43.75556),EPSG:4326,Custer Mountain,"Snookum,Custer Mountain","Mica,Feldspar,Lithium,Beryllium","Peralkaline igneous HFSE- REE,Greisen beryllium±Li,Simple pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134028,https://mrdata.usgs.gov/mrds,10134028,China,null,POINT (101.94693 31.73698),EPSG:4326,null,Keeryin Lithium Mine,Lithium,LCT pegmatite
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134489,https://mrdata.usgs.gov/mrds,10134489,Uganda,null,POINT (30.26798 -0.96502),EPSG:4326,null,Rwemeriro,"Beryllium,Lithium",Greisen beryllium±Li
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10135144,https://mrdata.usgs.gov/mrds,10135144,Zimbabwe,null,POINT (32.15131 -16.99706),EPSG:4326,null,Trish Pegmatites,"Beryllium,Tantalum,Lithium","NYF pegmatite,LCT pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10135162,https://mrdata.usgs.gov/mrds,10135162,Zimbabwe,null,POINT (32.10131 -16.99706),EPSG:4326,null,Gronel Pegmatites,"Lithium,Beryllium,Tantalum","NYF pegmatite,LCT pegmatite,Greisen beryllium±Li"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137649,https://mrdata.usgs.gov/mrds,10137649,United States,Arizona,POINT (-112.56324 33.96366),EPSG:4326,null,Sunrise,"Lithium,Tantalum,Mica","NYF pegmatite,LCT pegmatite,Simple pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137811,https://mrdata.usgs.gov/mrds,10137811,United States,Arizona,POINT (-112.56074 33.96116),EPSG:4326,null,White Jumbo,"Lithium,Feldspar","LCT pegmatite,Simple pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10138010,https://mrdata.usgs.gov/mrds,10138010,United States,Arizona,POINT (-112.83965 33.82066),EPSG:4326,"SheridanElmore,Texhoma,Finlayson,East Vulture Extension,Cook,Conkling,Van Buren,Black Hawk,Astor,Texona,Jane Elmore,Vulture Extension,Sherman,Custer,Talmage,Pit GoldEast Vulture,Hamilton,Peach",Vulture,"Gold,Tungsten,Vanadium,Iron,Silver,Molybdenum,Zinc,Copper,Lead,Lithium",null
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10139340,https://mrdata.usgs.gov/mrds,10139340,United States,California,POINT (-116.67728 36.39528),EPSG:4326,null,Red Ampitheater Mineralized Zone,"Lithium,Boron-Borates,Strontium","Lacustrine evaporite borate,Lacustrine brine lithium,Lacustrine clay lithium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10142062,https://mrdata.usgs.gov/mrds,10142062,Zimbabwe,null,POINT (32.15131 -16.99706),EPSG:4326,null,Ronmau Pegmatites,"Lithium,Tantalum,Beryllium","NYF pegmatite,LCT pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10142648,https://mrdata.usgs.gov/mrds,10142648,Namibia,null,POINT (15.50151 -21.99691),EPSG:4326,"Rubicon,Helikonadjacent Intermittant Prod,Karibib Area",Rubicon Area,"Beryllium,Lithium","Greisen beryllium±Li,LCT pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10142697,https://mrdata.usgs.gov/mrds,10142697,United States,Colorado,POINT (-106.63091 38.5469),EPSG:4326,null,Brown Derby No. 5 Quarry,"Tantalum,Lithium",LCT pegmatite
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10143448,https://mrdata.usgs.gov/mrds,10143448,United States,Nevada,POINT (-119.63163 41.62207),EPSG:4326,"Massacre Lake,Middle Lake","Unnamed Prospect,Middle Lake","Boron-Borates,Lithium",Lacustrine brine lithium
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10143454,https://mrdata.usgs.gov/mrds,10143454,Canada,Quebec,POINT (-77.81215 48.41389),EPSG:4326,Quebec Lithium,Lacorne,Lithium,"Lacustrine clay lithium,Lacustrine brine lithium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10145207,https://mrdata.usgs.gov/mrds,10145207,United States,Maine,POINT (-70.30192 44.08806),EPSG:4326,null,Keith Mine,"Feldspar,Gemstone,Lithium,Beryllium,Phosphorus-Phosphates","NYF pegmatite,LCT pegmatite,Simple pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10145238,https://mrdata.usgs.gov/mrds,10145238,United States,Maine,POINT (-70.69833 44.31806),EPSG:4326,null,Uncle Tom Mine,"Lithium,Gemstone,Beryllium","Greisen beryllium±Li,Simple pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10145469,https://mrdata.usgs.gov/mrds,10145469,United States,Maine,POINT (-70.29112 44.08856),EPSG:4326,null,Main Feldspar Mine,"Feldspar,Phosphorus-Phosphates,Gemstone,Lithium,Beryllium","Greisen beryllium±Li,LCT pegmatite,Simple pegmatite,NYF pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10145525,https://mrdata.usgs.gov/mrds,10145525,United States,Maine,POINT (-70.46082 44.52136),EPSG:4326,null,Perry Prospect,"Lithium,Uranium","Greisen beryllium±Li,LCT pegmatite,Coal/peat/bog uranium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10145556,https://mrdata.usgs.gov/mrds,10145556,United States,Maine,POINT (-70.69863 44.32576),EPSG:4326,null,Tiger Bill Mine,"Gemstone,Feldspar,Lithium,Uranium","Greisen beryllium±Li,NYF pegmatite,Simple pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10145679,https://mrdata.usgs.gov/mrds,10145679,United States,Maine,POINT (-70.72363 44.54276),EPSG:4326,Neville Mine,Dunton Mine,"Silica,Mica,Feldspar,Uranium,Phosphorus-Phosphates,Tantalum,Zirconium,Lithium,Gemstone,Beryllium,Tin","NYF pegmatite,LCT pegmatite,Abyssal pegmatite REE,Simple pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10145911,https://mrdata.usgs.gov/mrds,10145911,United States,Maine,POINT (-69.26829 44.11275),EPSG:4326,null,Starrett Mine,"Mica,Feldspar,Lithium","Simple pegmatite,Greisen beryllium±Li,LCT pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10146696,https://mrdata.usgs.gov/mrds,10146696,United States,Massachusetts,POINT (-72.86142 42.31858),EPSG:4326,null,Norwich Lithia Mine,Lithium,"Lacustrine brine lithium,Lacustrine clay lithium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149657,https://mrdata.usgs.gov/mrds,10149657,United States,Nevada,POINT (-118.10289 41.76158),EPSG:4326,null,Ed Deposit,Lithium,"Lacustrine clay lithium,Lacustrine brine lithium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10150068,https://mrdata.usgs.gov/mrds,10150068,United States,New Hampshire,POINT (-71.17976 43.02217),EPSG:4326,null,Mcgall Mine,"Lithium,Mica,Beryllium,Feldspar","Simple pegmatite,Greisen beryllium±Li,LCT pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10151138,https://mrdata.usgs.gov/mrds,10151138,United States,North Carolina,POINT (-81.36232 35.21371),EPSG:4326,Plonk Prospect,Mike Plonk Prospect,"Lithium,Tin","Greisen tin ±W-Mo,LCT pegmatite,Abyssal pegmatite REE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10151188,https://mrdata.usgs.gov/mrds,10151188,United States,North Carolina,POINT (-81.31232 35.339),EPSG:4326,"Bessemer Operations,Hallman-Beam Mine,Hallman Mine,Lithium Mine",Bessemer City Operations,"Mica,Lithium,Feldspar,Silica",LCT pegmatite
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10151336,https://mrdata.usgs.gov/mrds,10151336,United States,North Carolina,POINT (-81.37792 35.20651),EPSG:4326,"Old Ledoux Prospects,Cts,E of Park Yarn Mill,Blue Ridge Tin Corporation Prospe","Unnamed Prospect 2,825 Feet S 10","Lithium,Tin","Greisen beryllium±Li,LCT pegmatite,Greisen tin ±W-Mo,Simple pegmatite"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10153321,https://mrdata.usgs.gov/mrds,10153321,United States,South Dakota,POINT (-104.05198 44.37936),EPSG:4326,null,Black Hills Tin Company,"Gold,Tin,Lithium,Tantalum","Greisen tin ±W-Mo,Replacement tin,Greisen beryllium±Li"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10157529,https://mrdata.usgs.gov/mrds,10157529,Canada,Northwest Territories,POINT (-113.42498 62.46682),EPSG:4326,null,Ann,Lithium,"Lacustrine clay lithium,Lacustrine brine lithium"
