ms_uri,source_id,record_id,site_name,country,state_or_province,location,crs,commodity,deposit_type
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__coronation-dam-duck-hill,https://doi.org/10.5382/econgeo.4950,Coronation Dam-Duck Hill,Coronation Dam-Duck Hill,Australia,"","",EPSG:4326,"cobalt,nickel","Clay silicate,Laterite"
https://minmod.isi.edu/resource/mineral_site9af464fb6b6c9b62b77ff2275cb989a8f366a1abc5d7589fce2602adc1c1768e,https://mrdata.usgs.gov/mrds,10183109,(Facility) Yabulu Nickel-Cobalt Refinery,Australia,Queensland,POINT (145.53209 -19.19688),EPSG:4326,"cobalt,nickel",Laterite nickel
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__hengjaya-mineralindo-hm,https://doi.org/10.5382/econgeo.4950,Hengjaya Mineralindo (HM),Hengjaya Mineralindo (HM),Indonesia,"","",EPSG:4326,"cobalt,nickel","Oxide-hydrous Mg silicate,Laterite,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/mineral_sited40ccf0b2727136639a6bd13adf154ecebdd5a152ae4427d135e6181f91c3943,https://doi.org/10.5066/P96MMRFD,MF039,Unnamed (Johns Hopkins Inlet),United States,Alaska,POINT (136.993 58.9),EPSG:4269,"copper,molybdenum,gold,cobalt,silver","Mineralized shear zone,possible volcanogenic mineralization"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-mincor-group,https://doi.org/10.5382/econgeo.4950,Kambalda-Mincor Group,Kambalda-Mincor Group,Australia,"","",EPSG:4326,"nickel,cobalt","Archean komatiite,Magmatic Sulphide,Archean Komatiite"
https://minmod.isi.edu/resource/mineral_siteb23fc09f5aa85211a30f49700e71634b676b89c448b774be6129c467c4a9d4dc,https://mrdata.usgs.gov/mrds,60000954,Petsamo-Pechenga District,Russia,"",POINT (31.21146 67.92847),EPSG:4326,"platinum,platinum-group elements,cobalt,copper,nickel","U-M conduit nickel-copper- PGE,U-M layered intrusion PGE,MAGMATIC SEGREGATION,Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,CU-NI SULFIDES,Ophiolite nickel-copper-PGE,Anorthosite conduit nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE,Vein u00b1 replacement nickel,Arc U-M intru- sion nickel- copper-PGE"
https://minmod.isi.edu/resource/mineral_site32e3d823e72b97eefe881074f53ad3cb15f4a5c91e2544c4aa40d05d5ab88982,https://mrdata.usgs.gov/mrds,10067828,Nunnelly,United States,Tennessee,POINT (-87.66669 35.81677),EPSG:4326,"cobalt,nickel","Supergene manganese,Vein cobalt u00b1 Ni,MVT zinc-lead,Lacustrine manganese,Sedimentary manganese,Oolitic iron formation,Volcanogenic manganese,Superior-type banded manganese,Replacement manganese,MVT strontium,Underclay over- clay"
https://minmod.isi.edu/resource/mineral_site498439a0347907a96cac13e46c39b0645fffa0862ba563116d3b771a77a9f847,https://mrdata.usgs.gov/mrds,10070512,Anaconda Claim,United States,Idaho,POINT (-114.33898 45.13148),EPSG:4326,"cobalt,nickel,copper","Fluvial placer gemstones,Fluvial placer garnet,Vein cobalt u00b1 Ni"
https://minmod.isi.edu/resource/mineral_site7f6fd8ecb9ae3b27dc2deff919654a7209a81e4da9fc469a25ac03198f8714cb,https://mrdata.usgs.gov/mrds,10099701,Kun Buk,"Korea, South","",POINT (128.34898 35.21527),EPSG:4326,"gold,arsenic,copper,silver,tungsten,cobalt","Oxidized intrusion- related gold,Vein five-element,Vein tungsten,Epizonal orogenic mercury,Mesozonal orogenic gold,Vein,Vein polymetallic"
https://minmod.isi.edu/resource/mineral_sitef77e18cf5bb4256c12e583e4ae273b6893d13828930bf0b8740ba4f9d4b80ff7,https://mrdata.usgs.gov/mrds,10307865,Bowser Creek-Headwaters,United States,Alaska,POINT (-153.72082 62.19448),EPSG:4326,"arsenic,copper,zinc,cobalt,silver,gold,lead","Replacement polymetallic,Skarn zinc-lead-silver,Vein polymetallic"
https://minmod.isi.edu/resource/mineral_sitea4d5b36826bc6881a3c24effe5a0632e1ed83c86eca3c378ac31d20293c47ad2,https://mrdata.usgs.gov/mrds,10002386,Haley and Hanlon Copper-Nickel Prospect,United States,Alaska,POINT (-135.19196 57.04193),EPSG:4326,"cobalt,copper,nickel","Arc U-M intru- sion nickel- copper-PGE,Mesozonal orogenic gold,Ophiolite chromium,Black shale gold,Felsic-siliciclastic VMS,Mafic-ultramafic VMS,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,Mafic-siliciclastic VMS"
https://minmod.isi.edu/resource/mineral_site6fcb36f5c2daed8a423fa01c59ead85c450ff81e90d7e2022f8229a8d649b934,https://mrdata.usgs.gov/mrds,10147423,Shaft Number Three,United States,Missouri,POINT (-90.2851 37.52567),EPSG:4326,"copper,cobalt,lead",MVT zinc-lead
https://minmod.isi.edu/resource/mineral_siteca0285833a80e17455ce0f14b59c3cf434e1a7a8cec05c0e11c0437472f3c5d7,https://mrdata.usgs.gov/mrds,60001626,Lynn Lake Nickel District,Canada,Manitoba,POINT (-101.33394 56.78337),EPSG:4326,"copper,nickel,gold,zinc,cobalt","DISSEMINATED SULFIDES STOCKWORKS OF SULFIDE STRINGERS,MASSIVE SULFIDES,MVT zinc-lead,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,Impact U-M intrusion nickel- copper-PGE,Anorthosite conduit nickel- copper-PGE,Vein u00b1 replacement nickel,Vein cobalt u00b1 Ni,Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE"
https://minmod.isi.edu/resource/mineral_siteb2f2bafd7a760ae367daed58caf7441503ddf5beb9c99eab9184e0857c326fff,https://mrdata.usgs.gov/mrds,10039161,Khanar River Intrusion,Russia,"",POINT (97.52494 70.1681),EPSG:4326,"copper,gold,palladium,platinum,rhodium,platinum-group elements,nickel,cobalt","Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__west-musgrave-nebo,https://doi.org/10.5382/econgeo.4950,West Musgrave-Nebo,West Musgrave-Nebo,Australia,"","",EPSG:4326,"cobalt,nickel","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__jaguar-onca-rosa,https://doi.org/10.5382/econgeo.4950,Jaguar-Onca Rosa,Jaguar-Onca Rosa,Brazil,"","",EPSG:4326,"nickel,cobalt","IOCG,Hydrothermal Ni"
https://minmod.isi.edu/resource/mineral_site4b1670a62a785bc6cef825cd0a1b13e244f55f8eb417d9f2c35b8b5babe9a382,https://mrdata.usgs.gov/mrds,10280145,Co Ni Prospect,United States,Washington,POINT (-118.09331 48.09985),EPSG:4326,"silver,nickel,cobalt","Volcanogenic manganese,Vein cobalt u00b1 Ni,Replacement polymetallic,Supergene silver,Orogenic silver-lead- zinc-copper- antimony,Vein five-element"
https://minmod.isi.edu/resource/mineral_site3bcb4277e94337f5630c68ded71bfa32c195039fec3684875570f1322553f2f1,https://mrdata.usgs.gov/mrds,10294201,West Fork,United States,Missouri,POINT (-91.10903 37.49257),EPSG:4326,"cadmium,lead,copper,silver,nickel,zinc,cobalt","Replacement polymetallic,Supergene lead,Replacement zinc-lead,MVT zinc-lead,Skarn zinc-lead-silver"
https://minmod.isi.edu/resource/mineral_site2ebd0c642db95c90681f0ee70aaa23ad8f26db573c20053b71cb2c9b1f5ff5da,https://doi.org/10.5066/P96MMRFD,TK070,Unnamed (southwest of VABM Iron),United States,Alaska,POINT (149.474 62.3428),EPSG:4269,"cobalt,nickel,arsenic,silver,copper","1986,Basaltic copper (Cox and Singer,model 23)"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__trstenik,https://doi.org/10.5382/econgeo.4950,Trstenik,Trstenik,Kosovo,"","",EPSG:4326,"nickel,cobalt","Oxide-Clay silicate,Oxide-Clay Silicate,Laterite,Oxide-clay silicate"
https://minmod.isi.edu/resource/mineral_site8991856c0185b0f7813a85650e429a81d0f9dc536595ad9ae8630903bf1efe43,https://mrdata.usgs.gov/mrds,10233628,Arkansas Lead Queen,United States,Arizona,POINT (-110.25207 33.062),EPSG:4326,"cobalt,,lead,copper","Residual placer lead,Lacustrine evaporite nitrate,Skarn zinc-lead-silver,Exotic copper,Supergene lead,Replacement polymetallic,Residual clay"
https://minmod.isi.edu/resource/mineral_sitecfccf7ec119fdb7d7a1b6204d268d845b881255278cdb9f9d090f77b8623a9d0,https://mrdata.usgs.gov/mrds,10096044,Brokopondo,Suriname,"",POINT (-54.98256 5.08465),EPSG:4326,"manganese,cobalt","Metamorphic kyanite,Volcanogenic manganese,Epizonal orogenic mercury,Lacustrine manganese,Karst bauxite,Nodule manganese,Laterite nickel,Crust manganese,Vein cobalt u00b1 Ni"
https://minmod.isi.edu/resource/mineral_site719c54206fa1aa0edbdd6df5a8a40e8ffaf2d1c94bb020f68651aa4357574014,https://mrdata.usgs.gov/mrds,10067862,Villa Rica,United States,Georgia,POINT (-84.88323 33.76904),EPSG:4326,"zinc,copper,nickel,,cobalt,iron","Stratabound Concordant Massive Sulfide,Bimodal felsic VMS"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pomalaa-saprolite,https://doi.org/10.5382/econgeo.4950,Pomalaa (Saprolite),Pomalaa (Saprolite),Indonesia,"","",EPSG:4326,"nickel,cobalt","Hydrous Mg silicate-Oxide,Laterite,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__eagle-eagle-east-usa,https://doi.org/10.5382/econgeo.4950,Eagle-Eagle East (USA),Eagle-Eagle East (USA),USA,"",POINT (-87.88151 46.74852),EPSG:4326,"nickel,cobalt","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/mineral_siteb87b7a15b784b10ca11c93e5233a81301cc50715e6cba494444e94a58ad85b9d,https://mrdata.usgs.gov/mrds,10279799,Pinares De Mayari Oeste,Cuba,"",POINT (-75.6997 20.68387),EPSG:4326,"nickel,cobalt",Laterite nickel
https://minmod.isi.edu/resource/mineral_sitea70774e8447dcf7b12f2d1c612845bbbfb3317f72dc718fdf9c835efe5e91403,https://mrdata.usgs.gov/mrds,10079575,Pikwe,Botswana,Central,POINT (27.83474 -21.91348),EPSG:4326,"sulfur,cobalt,platinum,nickel,copper,platinum-group elements","Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,U-M conduit nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__gabanintha-ni-co-cu-zone-only,https://doi.org/10.5382/econgeo.4950,Gabanintha (Ni-Co-Cu zone only),Gabanintha (Ni-Co-Cu zone only),Australia,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/mineral_sitedd4b57d7db706ee29ceed0b9aed8d22b91e56390211356ce997ec25f423a9f80,https://mrdata.usgs.gov/mrds,10225466,Gray Butte,United States,Oregon,POINT (-124.05647 42.47401),EPSG:4326,"nickel,cobalt","Vein cobalt u00b1 Ni,Replacement polymetallic,Volcanogenic manganese,Arc U-M intru- sion nickel- copper-PGE,Low Iron alkali-calcic,Laterite nickel"
https://minmod.isi.edu/resource/mineral_site35fe1753735d0eab89b30119b50cd5e4c5eea22f43508f0b6f7fb7ba2051aeb6,https://mrdata.usgs.gov/mrds,10197438,Rocky Claims,United States,Montana,POINT (-109.79749 45.35022),EPSG:4326,"nickel,cobalt,copper",U-M layered intrusion PGE
https://minmod.isi.edu/resource/mineral_site0c6f41736b5cd42f9708cf940e84cfc7bd6ce112988b930ad0051614541c16a2,https://mrdata.usgs.gov/mrds,10256136,Maroochydore,Australia,Western Australia,POINT (122.19924 -22.42984),EPSG:4326,"silver,copper,cobalt","Volcanic-hosted copper,Replacement copper,Orogenic copper u00b1 gold,Skarn copper,Sediment-hosted copper u00b1 Co,Supergene copper,Exotic copper"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__gasquet-mountain,https://doi.org/10.5382/econgeo.4950,Gasquet Mountain,Gasquet Mountain,USA,"","",EPSG:4326,"cobalt,nickel","Hydrous Mg silicate-Oxide,Laterite,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__shakespeare,https://doi.org/10.5382/econgeo.4950,Shakespeare,Shakespeare,Canada,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/mineral_sitefeb8d357e01feb2feba75d028a92b682d1563ed0d85735a85945ff06fa637ed7,https://mrdata.usgs.gov/mrds,10298546,Hanson Ranch Uranium,United States,Oregon,POINT (-122.90644 42.64172),EPSG:4326,"cobalt,nickel,uranium,thorium,tungsten,vanadium",Epithermal mercury
https://minmod.isi.edu/resource/mineral_site72a8f03f20f69c724696041131addcb45da9d123657db8a4646e070fb04bf958,https://mrdata.usgs.gov/mrds,10009061,La Sota Silver Crest,United States,Washington,POINT (-117.5011 48.83319),EPSG:4326,"zinc,antimony,copper,lead,gold,cobalt,silver","Vein copper,Supergene lead,Replacement zinc-lead,Epizonal orogenic antimony u00b1 gold,Replacement polymetallic,MVT zinc-lead,Siliciclastic-mafic zinc-lead,Vein polymetallic,Skarn zinc-lead-silver"
https://minmod.isi.edu/resource/mineral_site0f546b5697d22ce1dfe2af26310a0131da01b9025c979685983395b4cc1734c0,https://mrdata.usgs.gov/mrds,10027541,Monte Cristo Mine,United States,Arizona,POINT (-112.58325 34.06506),EPSG:4326,"silver,gold,nickel,cobalt,copper,arsenic","Vein polymetallic,Mesozonal orogenic gold,Epithermal mercury,Alkalic epithermal gold u00b1 Ag,Oxidized intrusion- related gold,Epithermal uranium,Vein five-element,Vein cobalt u00b1 Ni,Vein copper,Intermediate- sulfidation (IS) epithermal silver-gold u00b1 Zn, Pb, Cu, Sn, Mn,Supergene silver"
https://minmod.isi.edu/resource/mineral_site89ab84d7df062f4e3231254b6d710683e5121170d950029dc6723d9afa53beb5,https://w3id.org/usgs/z/4530692/68WKV5VX,1,NI 43-101 Technical Report for the Maskwa Project in North America dated May 2008,Canada,Manitoba,"POINT(-95.440833 50.469444),POINT(-95.441 50.4728)",EPSG:4326,"cobalt,nickel","U-M layered intrusion nickel- copper-PGE,NICKEL-COPPER-BEARING IRON FORMATION DEPOSITS,Anorthosite conduit nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,Komatiite nickel-copper-PGE,MAGMATIC NICKEL SULPHIDE DEPOSITS,CHROMITE DEPOSITS"
https://minmod.isi.edu/resource/mineral_site3411c40bbbe41002028e3fb60b5f803026744837181decd11c5c93c36792a8f9,https://mrdata.usgs.gov/mrds,10123698,Mine La Motte #2,United States,Missouri,POINT (-90.3507 37.65446),EPSG:4326,"cobalt,lead,copper,nickel","MVT zinc-lead,Underclay over- clay"
https://minmod.isi.edu/resource/mineral_site5220665446a5c5d0877bf6bdf4ed72084348b2625be0bed7c153c8c37e27706f,https://mrdata.usgs.gov/mrds,10159261,Mutoshi,Congo (Kinshasa),Katanga,POINT (25.5338 -10.6782),EPSG:4326,"cobalt,copper","Sediment-hosted copper u00b1 Co,Kipushi-type sediment- hosted copper- zinc-lead"
https://minmod.isi.edu/resource/mineral_site3856fa03e19630fba3b1be2f5bc7d88ee154e50b1d374424c634ef4a4e6843b9,https://mrdata.usgs.gov/mrds,10079674,Kambove West,Congo (Kinshasa),Katanga,POINT (26.59858 -10.88616),EPSG:4326,"cobalt,copper","Sediment-hosted copper u00b1 Co,Kipushi-type sediment- hosted copper- zinc-lead"
https://minmod.isi.edu/resource/mineral_sitecb8fee5ae83ee8945022467bf3ade891a7e8fcac352cf26c7cf54bbdaa2d8910,https://mrdata.usgs.gov/mrds,10255860,Pujada Peninsula,Philippines,"",POINT (126.1892 6.71094),EPSG:4326,",aluminum,iron,chromium,cobalt,nickel","Karst bauxite,Laterite nickel,Crust manganese,Nodule manganese"
https://minmod.isi.edu/resource/mineral_site1e83aab749ca1c811cd9292744129332e90852fa3394f882e9e966150b163101,https://mrdata.usgs.gov/mrds,10096538,"Ambatovy-Analamay, Madagascar",Madagascar,"",POINT (48.1844 -18.78019),EPSG:4326,"chromium,cobalt,metal,titanium,nickel","U-M intrusion nickel-copper- PGE,Ophiolite nickel-copper-PGE,Laterite nickel,Arc U-M intru- sion nickel- copper-PGE"
https://minmod.isi.edu/resource/mineral_sitee695a95b9b9218c90753b7c79a60846a58f3138ac8af9dbe4893d6fa1b5bcaf3,https://mrdata.usgs.gov/mrds,10134034,Murrin-Murrin,Australia,Western Australia,POINT (121.19922 -28.5362),EPSG:4326,"cobalt,nickel",Laterite nickel
https://minmod.isi.edu/resource/mineral_sitea98733d3872c35f5f4d98e54ff8f15ef6bf4732c58dee07d716e544d3a062caf,https://mrdata.usgs.gov/mrds,10079612,"Gag, Indonesia",Indonesia,"",POINT (129.83246 0.16825),EPSG:4326,"nickel,cobalt","Nodule manganese,Crust manganese,Laterite nickel"
https://minmod.isi.edu/resource/mineral_site5a3ef59e340956b6d839bb1d7de0a92d438c4442f07fa77546b31a65331efa12,https://mrdata.usgs.gov/mrds,10070543,Beliel Group,United States,Idaho,POINT (-114.31233 45.09709),EPSG:4326,"gold,copper,cobalt,nickel","Fluvial placer gemstones,Vein cobalt u00b1 Ni,Fluvial placer garnet"
https://minmod.isi.edu/resource/mineral_sitec0ba185f27c01e6be3d532c89328972b5e9fe2c301118a7eb61e9eea5c06ae18,https://mrdata.usgs.gov/mrds,10252281,Mount Torry Mine Lyndhurst-Vesuv,United States,Virginia,POINT (-78.98724 37.95195),EPSG:4326,"iron,cobalt,manganese","Replacement manganese,Sedimentary manganese,Supergene manganese"
https://minmod.isi.edu/resource/mineral_site2f873da02cfc68d006fdf9d93d3133b1b0e7c55291aaa13775a47144446e3a66,https://mrdata.usgs.gov/mrds,10070516,Belilel Claims,United States,Idaho,POINT (-114.3097 45.13066),EPSG:4326,"nickel,cobalt,copper","Fluvial placer gemstones,Vein cobalt u00b1 Ni"
https://minmod.isi.edu/resource/mineral_sitec4a1481e01f2f00ef5be4f8b6cde8c4dafc12eadfb520f325974dad5505fcbea,https://mrdata.usgs.gov/mrds,10069237,Lockerby Mine,Canada,Ontario,POINT (-81.33312 46.43332),EPSG:4326,"copper,tellurium,platinum-group elements,selenium,silver,gold,cobalt,nickel","U-M intrusion nickel-copper- PGE,Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/mineral_sitecd888d69ee5ccea76af3d4d7cb63e4e74c2e0160cc300c28799dde2ed795f62b,https://mrdata.usgs.gov/mrds,10024520,Pomala Deposit,Indonesia,"",POINT (120.99933 -3.99801),EPSG:4326,"nickel,iron,cobalt",Laterite nickel
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ramu,https://doi.org/10.5382/econgeo.4950,Ramu,Ramu,PNG,"",POINT (145.20393333333334 -5.570766666666667),EPSG:4326,"nickel,cobalt","Oxide-hydrous Mg silicate,Laterite,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/mineral_site6450a6e4f26e1ac11b5a213688ea24d58e2f705738fa3afa7da6540da6971f4f,https://doi.org/10.5066/P96MMRFD,MF069,Unnamed (northeast side of Willoughby Island),United States,Alaska,POINT (136.13 58.6),EPSG:4269,"cobalt,copper,arsenic","deposits formed after late emplacement of mafic dikes,Massive sulfide replacement in marble,Distal deposit related to subjacent intrusive"
https://minmod.isi.edu/resource/mineral_sitecd41af32acbe294aa63b7a17af1e93c829ef6e0549dbeec438777c66cebde0b3,https://mrdata.usgs.gov/mrds,10043140,Eight Dollar Mountain,United States,Oregon,POINT (-123.66366 42.2376),EPSG:4326,"iron,nickel,chromium,cobalt","Ophiolite chromium,U-M layered intrusion chromium"
https://minmod.isi.edu/resource/mineral_site1223d0c344fe333f5cbf9fdb3887d1f04e7bd9453434c0da89d39b1dc5e535d3,https://mrdata.usgs.gov/mrds,10400577,Kipoi Central,Congo (Kinshasa),Katanga,POINT (27.0948 -11.2551),EPSG:4326,"copper,silver,cobalt","Sediment-hosted copper,Sediment-hosted copper u00b1 Co,Kipushi-type sediment- hosted copper- zinc-lead"
https://minmod.isi.edu/resource/mineral_site495456d6e4e5d2c27e9197f6da286f931e82e425cfd2ee5c345c50105984e0dc,https://mrdata.usgs.gov/mrds,10069196,Penamax Nickel Mine - New Caledonia,France,Territory of New Caledonia and Dependencies,POINT (165.16853 -21.11692),EPSG:4326,"nickel,cobalt,chromium,iron","Nodule manganese,Anorthosite massif titanium,U-M intrusion nickel-copper- PGE,U-M layered intrusion PGE,Vein polymetallic,Replacement polymetallic,Laterite nickel,Vein u00b1 replacement nickel,U-M layered intrusion nickel- copper-PGE,Ophiolite chromium,Arc U-M intru- sion nickel- copper-PGE"
https://minmod.isi.edu/resource/mineral_sitee56e5b253dea9dfe90198d918ad24e2b51586d32760bc0b8f9aaa638b1d613e3,https://mrdata.usgs.gov/mrds,10010078,Fox Mine,United States,Missouri,POINT (-90.33038 37.56535),EPSG:4326,"cobalt,lead,copper,nickel",MVT zinc-lead
https://minmod.isi.edu/resource/mineral_sitec74828cfacccedfa2248a8d479ba6dccebe95f0a292b033f0456f07d2ca05ad7,https://mrdata.usgs.gov/mrds,10097428,Donaldson Mine,Canada,Quebec,POINT (-73.29928 61.66686),EPSG:4326,"nickel,cobalt,copper,platinum-group elements","Impact U-M intrusion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE"
https://minmod.isi.edu/resource/mineral_site8bdfb4d4a9fecc14b1faab64b32fb135eff94689a6c7b7f0de78cbd475b83960,https://mrdata.usgs.gov/deposit,CA00070,Pine Flat,United States,California,POINT (-123.994 41.991),EPSG:4326,"cobalt,nickel",38a - Lateritic Ni
https://minmod.isi.edu/resource/mineral_site92b1293570da8959538accf4be5e0d31fe308b8968a72c916163168f68d7afbc,https://mrdata.usgs.gov/mrds,10155993,Copper King,United States,Washington,POINT (-120.887 48.27542),EPSG:4326,"copper,cobalt,silver","Porphyry copper- molybdenum,Vein polymetallic,High-sulfidation (HS) epithermal silver-gold u00b1 Cu,Replacement polymetallic,Volcanogenic manganese"
https://minmod.isi.edu/resource/mineral_siteb509deb28ce9e6e020b994cdd29f1598e10e0aceb33ee69306f5f42fcc6c7c90,https://mrdata.usgs.gov/mrds,10183153,Infanta,Philippines,"",POINT (117.74939 8.51745),EPSG:4326,"nickel,cobalt",Laterite nickel
https://minmod.isi.edu/resource/mineral_site90ccedc691151cd0e125042732fcaf918e2e0b2a823a46180ae53173a6b58274,https://mrdata.usgs.gov/mrds,10227674,Dry Run,United States,Virginia,POINT (-78.35722 38.76944),EPSG:4326,"manganese,cobalt","Sedimentary manganese,Supergene manganese"
https://minmod.isi.edu/resource/mineral_siteeb21808d4fa6b3f5a824c1f4fa911f14f7e58105f2da2c24ae08ca86fa9c1b02,https://mrdata.usgs.gov/mrds,10207225,Meskani,Iran,Esfahan,POINT (53.46109 33.34184),EPSG:4326,"nickel,cobalt,copper","Vein copper,Supergene copper,Exotic copper"
https://minmod.isi.edu/resource/mineral_site19358431a3e5cb2b3238b6bcdc3bff41313895630a497b1ba7c5111a9af09fb5,https://mrdata.usgs.gov/mrds,10094779,Bresnahan and Fenner,United States,Montana,POINT (-113.0823 46.19433),EPSG:4326,"tungsten,cobalt,bismuth,lead,copper,silver","Distal- disseminated silver-gold,Greisen tungsten- molybdenumu00b1Bi,Vein tungsten,Vein five-element,Porphyry tungsten,Vein polymetallic,Supergene silver,Skarn tungsten u00b1 Mo,Skarn zinc-lead-silver"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pulau-gag-island-saprolite,https://doi.org/10.5382/econgeo.4950,Pulau-Gag Island (Saprolite),Pulau-Gag Island (Saprolite),Indonesia,"","",EPSG:4326,"nickel,cobalt","Hydrous Mg silicate-Oxide,Laterite,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/mineral_sitedee4e7cf70435d228296020fdb241bde74a4ae90c8ce78dd95547beee57dfe42,https://mrdata.usgs.gov/mrds,10002277,Unnamed (northeast side of Willoughby Island),United States,Alaska,POINT (-136.13208 58.59973),EPSG:4326,"cobalt,copper,arsenic","Vein polymetallic,Replacement polymetallic,Arc U-M intru- sion nickel- copper-PGE,Mafic-siliciclastic VMS,Replacement gold-silver"
https://minmod.isi.edu/resource/mineral_site46e9549be1abf019a51bbca142eae2cdb9f03a9ed9713f60433ef84cf8ea486d,https://mrdata.usgs.gov/mrds,10185577,Eagle Bluff,United States,Alaska,POINT (-141.19713 64.80259),EPSG:4326,"gold,tin,lead,nickel,cobalt,zinc,copper,silver","Arc U-M intru- sion nickel- copper-PGE,Replacement zinc-lead,Fluvial placer gold,Mesozonal orogenic gold,Replacement polymetallic,Intermediate- sulfidation (IS) epithermal silver-gold u00b1 Zn, Pb, Cu, Sn, Mn,Vein polymetallic,Orogenic silver-lead- zinc-copper- antimony"
https://minmod.isi.edu/resource/mineral_site2a52944f55a3943a8f3cda17e485ed414cb991066892ccf880443a2b02b7a469,https://mrdata.usgs.gov/mrds,10136194,Sithylemenkat Lake,United States,Alaska,POINT (-151.4154 66.13243),EPSG:4326,"chromium,copper,cobalt","Paleoplacer heavy mineral sands,Fluvial placer REE,Ophiolite chromium,Fluvial placer gemstones,Arc U-M intru- sion nickel- copper-PGE,Black shale va- nadium u00b1 Mo u00b1 Ni"
https://minmod.isi.edu/resource/mineral_site016ccb3361bc95b3b83271e6f663c09f9f522beb71b455ce44ae5c84c6f823a8,https://mrdata.usgs.gov/mrds,10076802,Kelsey,United States,California,POINT (-117.88617 34.18669),EPSG:4326,"cobalt,lead,silver,gold","Distal- disseminated silver-gold,Replacement gold-silver,Vein five-element,Oxidized intrusion- related gold,Vein polymetallic,Supergene silver,Vein,Epizonal orogenic mercury,Marine evaporite salt"
https://minmod.isi.edu/resource/mineral_sitee66639aaaf02c5d59c51cae958fc185b83c866d9e062614dab2d85ea46168754,https://mrdata.usgs.gov/mrds,10096766,"Bornite, Ruby Creek",United States,Alaska,POINT (-156.9504 67.0626),EPSG:4326,"zinc,silver,gold,copper,uranium,lead,cobalt",Kipushi-type sediment- hosted copper- zinc-lead
https://minmod.isi.edu/resource/mineral_site89aac462ceed0982558ae813ac2f8cfe9c29766565c0a549449d402fc673dfac,https://mrdata.usgs.gov/mrds,10201620,Rough and Ready Laterite,United States,Oregon,POINT (-123.74695 42.08232),EPSG:4326,"nickel,cobalt,iron,chromium",Laterite nickel
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__savannah-copernicus,https://doi.org/10.5382/econgeo.4950,Savannah-Copernicus,Savannah-Copernicus,Australia,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/mineral_sitedd582e5007c33eb7bdc28de09524d05d552eaa305ba488702d70ba88d40e222a,https://doi.org/10.5066/P96MMRFD,MF048,Unnamed (west of Tarr Inlet),United States,Alaska,POINT (136.932 58.956),EPSG:4269,"gold,copper,cobalt,nickel",Lode associated with an intrusive of intermediate to mafic composition
