ms_uri,source_id,record_id,country,state_or_province,location,crs,other_names,site_name,commodity,deposit_type
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__654,https://mrdata.usgs.gov/ree,654,United States,North Carolina,"","","",Marion,"Holmium,Terbium,Sand,Thulium,Dysprosium,Lanthanum,Cerium,Ytterbium,Europium,Neodymium,Lutetium,Gold,Yttrium,Erbium,Samarium,Praseodymium,Gadolinium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__655,https://mrdata.usgs.gov/ree,655,United States,Alaska,POINT (-155 62.75),EPSG:4326,"",McGrath,"Erbium,Dysprosium,Terbium,Lanthanum,Yttrium,Holmium,Neodymium,Lutetium,Samarium,Praseodymium,Gadolinium,Europium,Ytterbium,Cerium,Pyrite,Gold,Thulium","Fluvial placer REE,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__656,https://mrdata.usgs.gov/ree,656,Thailand,"","","","",Mit-Thawi,"Terbium,Gadolinium,Samarium,Praseodymium,Neodymium,Lutetium,Ytterbium,Yttrium,Holmium,Cerium,Lanthanum,Europium,Erbium,Quartz,Thulium,Dysprosium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__657,https://mrdata.usgs.gov/ree,657,Indonesia,"","","","",Momi River,"Erbium,Europium,Ytterbium,Neodymium,Dysprosium,Lanthanum,Thulium,Lutetium,Gadolinium,Holmium,Cerium,Samarium,Praseodymium,Yttrium,Terbium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__658,https://mrdata.usgs.gov/ree,658,"","",POINT (96.5 22.908333333333),EPSG:4326,"",Mogok,"Gadolinium,Thulium,Lanthanum,Cerium,Ytterbium,Europium,Neodymium,Praseodymium,Lutetium,Dysprosium,Holmium,Erbium,Samarium,Yttrium,Terbium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__659,https://mrdata.usgs.gov/ree,659,"","",POINT (97.525 21.616666666667),EPSG:4326,"",Mong Kung,"Ytterbium,Lutetium,Lanthanum,Europium,Holmium,Erbium,Terbium,Dysprosium,Praseodymium,Neodymium,Cerium,Yttrium,Samarium,Gadolinium,Thulium",Fluvial placer niobium-tantalum
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__66,https://mrdata.usgs.gov/ree,66,Australia,Northern Territory,POINT (133.23333333333 -22.583333333333),EPSG:4326,"",Nolan's Bore,"Gadolinium,Yttrium,Terbium,Lanthanum,Samarium,Cerium,Holmium,Neodymium,Thulium,Dysprosium,Ytterbium,Praseodymium,Europium,Erbium,Lutetium","Carbonatite REE,Carbonatite laterite REE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__660,https://mrdata.usgs.gov/ree,660,Vietnam,"","","","",Muong Hum,"Neodymium,Samarium,Cerium,Yttrium,Europium,Lanthanum,Ytterbium,Lutetium,Erbium,Thulium,Dysprosium,Gadolinium,Holmium,Praseodymium,Terbium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__661,https://mrdata.usgs.gov/ree,661,"","",POINT (126.66666666667 35),EPSG:4326,"",Namdaecheon River (Muju area),"Lutetium,Terbium,Ytterbium,Thulium,Yttrium,Praseodymium,Lanthanum,Holmium,Europium,Dysprosium,Gold,Neodymium,Samarium,Erbium,Cerium,Gadolinium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__662,https://mrdata.usgs.gov/ree,662,United States,Tennessee,POINT (-88.166666666667 36.383333333333),EPSG:4326,"",Oak Grove,"Lanthanum,Samarium,Erbium,Kyanite,Staurolite,Yttrium,Europium,Lutetium,Terbium,Gadolinium,Dysprosium,Thulium,Praseodymium,Quartz,Cerium,Ytterbium,Neodymium,Holmium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__663,https://mrdata.usgs.gov/ree,663,United States,Idaho,POINT (-116.08333333333 44.516666666667),EPSG:4326,"",Pearsol Creek,"Terbium,Yttrium,Quartz,Gadolinium,Samarium,Dysprosium,Cerium,Lanthanum,Europium,Erbium,Thulium,Ytterbium,Holmium,Neodymium,Lutetium,Praseodymium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__664,https://mrdata.usgs.gov/ree,664,Brazil,Amazonas,POINT (-60.116666666667 -0.75),EPSG:4326,"",Pitinga,"Erbium,Lutetium,Cerium,Gadolinium,Samarium,Dysprosium,Yttrium,Lanthanum,Neodymium,Terbium,Thulium,Holmium,Praseodymium,Ytterbium,Europium",Fluvial placer niobium-tantalum
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__665,https://mrdata.usgs.gov/ree,665,United States,Alaska,POINT (-166.5 65.666666666667),EPSG:4326,"",Port Clarence,"Europium,Lutetium,Thulium,Erbium,Lanthanum,Praseodymium,Neodymium,Terbium,Yttrium,Cerium,Ytterbium,Holmium,Gold,Dysprosium,Gadolinium,Samarium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__666,https://mrdata.usgs.gov/ree,666,China,"",POINT (108.6 21.983333333333),EPSG:4326,"",Qinzhou (Qinxian),"Lutetium,Terbium,Europium,Yttrium,Erbium,Gadolinium,Cerium,Thulium,Dysprosium,Ytterbium,Lanthanum,Praseodymium,Holmium,Samarium,Neodymium","Fluvial placer REE,Heavy mineral sands,Ion adsorption REE,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__667,https://mrdata.usgs.gov/ree,667,United States,Idaho,POINT (-115.18333333333 45.266666666667),EPSG:4326,"",Ramey Meadows,"Gadolinium,Terbium,Samarium,Neodymium,Lutetium,Praseodymium,Holmium,Dysprosium,Cerium,Lanthanum,Europium,Thulium,Yttrium,Erbium,Ytterbium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__668,https://mrdata.usgs.gov/ree,668,India,Bihar,POINT (86 23.416666666667),EPSG:4326,"",Ranchi-Purulia,"Europium,Terbium,Quartz,Lanthanum,Holmium,Samarium,Thulium,Cerium,Ytterbium,Dysprosium,Praseodymium,Gadolinium,Lutetium,Yttrium,Erbium,Neodymium","Fluvial placer REE,Heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__669,https://mrdata.usgs.gov/ree,669,Argentina,"",POINT (-64.2 -32.033333333333),EPSG:4326,"",Rio Tercero,"Cerium,Terbium,Ytterbium,Holmium,Praseodymium,Dysprosium,Yttrium,Lanthanum,Europium,Erbium,Lutetium,Samarium,Gadolinium,Thulium,Thorium,Neodymium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__67,https://mrdata.usgs.gov/ree,67,South Africa,"",POINT (27.5 -25.05),EPSG:4326,"","Nooitgedacht (Gelukshoek, Nooitgedagt)","Dysprosium,Dolomite,Pyrite,Praseodymium,Europium,Lanthanum,Erbium,Quartz,Terbium,Gadolinium,Ytterbium,Cerium,Samarium,Lutetium,Yttrium,Holmium,Neodymium,Thulium","Apatite intrusion REE,Apatite- nepheline- titanite intrusion,Carbonatite REE,Carbonatite niobium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__670,https://mrdata.usgs.gov/ree,670,United States,Alaska,POINT (-154.33333333333 64.416666666667),EPSG:4326,"",Ruby Meadows,"Bismuth,Cerium,Praseodymium,Samarium,Neodymium,Platinum,Ytterbium,Erbium,Yttrium,Holmium,Thulium,Europium,Dysprosium,Gold,Terbium,Lanthanum,Lutetium,Gadolinium","Fluvial placer REE,Fluvial placer gold,Fluvial placer tin,Residual placer tin,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__671,https://mrdata.usgs.gov/ree,671,United States,"","","","",Ruby Meadows,"Erbium,Gadolinium,Gold,Dysprosium,Samarium,Praseodymium,Europium,Thulium,Yttrium,Neodymium,Holmium,Cerium,Lanthanum,Ytterbium,Terbium,Lutetium","Fluvial placer garnet,Fluvial placer niobium-tantalum"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__672,https://mrdata.usgs.gov/ree,672,Thailand,Phuket,"","","",Sai-Chon,"Quartz,Ytterbium,Thulium,Europium,Neodymium,Lutetium,Praseodymium,Yttrium,Cerium,Erbium,Samarium,Holmium,Terbium,Gadolinium,Lanthanum,Dysprosium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__673,https://mrdata.usgs.gov/ree,673,"","",POINT (96.216666666667 22.932777777778),EPSG:4326,"",Sakagyi,"Holmium,Yttrium,Dysprosium,Lanthanum,Samarium,Lutetium,Ytterbium,Uranium,Cerium,Thulium,Terbium,Praseodymium,Gadolinium,Europium,Neodymium,Erbium","Fluvial placer REE,Ion adsorption REE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__674,https://mrdata.usgs.gov/ree,674,Brazil,Minas Gerais,POINT (-45.666666666667 -21.933333333333),EPSG:4326,"",Sao Gonçalo do Sapucai area,"Dysprosium,Gold,Gadolinium,Yttrium,Samarium,Holmium,Neodymium,Terbium,Lutetium,Europium,Praseodymium,Thulium,Cerium,Lanthanum,Ytterbium,Erbium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__675,https://mrdata.usgs.gov/ree,675,United States,Tennessee,POINT (-88.183333333333 36.033333333333),EPSG:4326,"",Silica Mine,"Holmium,Lanthanum,Erbium,Ytterbium,Dysprosium,Praseodymium,Europium,Neodymium,Lutetium,Terbium,Yttrium,Cerium,Gadolinium,Thulium,Quartz,Samarium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__676,https://mrdata.usgs.gov/ree,676,Thailand,"","","","",Sin-Krasom,"Thulium,Holmium,Europium,Dysprosium,Neodymium,Cerium,Lutetium,Praseodymium,Samarium,Quartz,Lanthanum,Gadolinium,Ytterbium,Yttrium,Erbium,Terbium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands,Residual placer tin"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__677,https://mrdata.usgs.gov/ree,677,"","",POINT (127.33333333333 36.916666666667),EPSG:4326,"",Soun-Miyang,"Erbium,Terbium,Neodymium,Dysprosium,Samarium,Lutetium,Lanthanum,Praseodymium,Ytterbium,Gadolinium,Thulium,Holmium,Europium,Cerium,Yttrium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__678,https://mrdata.usgs.gov/ree,678,Malaysia,Perak,"","","",Southern Malayan Batu Gajah Mine,"Dysprosium,Lanthanum,Praseodymium,Gadolinium,Thulium,Neodymium,Cerium,Europium,Holmium,Lutetium,Yttrium,Terbium,Erbium,Samarium,Ytterbium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__679,https://mrdata.usgs.gov/ree,679,Thailand,"","","","",Thawi-Thap,"Terbium,Dysprosium,Samarium,Cerium,Lanthanum,Yttrium,Ytterbium,Lutetium,Thulium,Neodymium,Praseodymium,Quartz,Gadolinium,Holmium,Europium,Erbium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__68,https://mrdata.usgs.gov/ree,68,United States,Idaho,POINT (-114 45.4),EPSG:4326,"",North Fork area,"Thulium,Gadolinium,Erbium,Europium,Yttrium,Neodymium,Holmium,Cerium,Terbium,Dolomite,Samarium,Praseodymium,Ytterbium,Lanthanum,Dysprosium,Lutetium","Apatite intrusion REE,Carbonatite REE,Carbonatite niobium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__680,https://mrdata.usgs.gov/ree,680,United States,Alaska,POINT (-148.16666666667 65.5),EPSG:4326,"",Tolovana,"Lutetium,Samarium,Gadolinium,Gold,Thulium,Cerium,Terbium,Lanthanum,Yttrium,Europium,Praseodymium,Erbium,Neodymium,Holmium,Dysprosium,Ytterbium","Fluvial placer REE,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__681,https://mrdata.usgs.gov/ree,681,Malaysia,Perak,"","","",Tronoh Mines,"Cerium,Praseodymium,Holmium,Terbium,Gadolinium,Erbium,Dysprosium,Lanthanum,Europium,Thulium,Yttrium,Neodymium,Lutetium,Samarium,Ytterbium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__682,https://mrdata.usgs.gov/ree,682,"","",POINT (97.3 21.533333333333),EPSG:4326,"",Wan Hapalam,"Praseodymium,Gadolinium,Neodymium,Lanthanum,Thulium,Cerium,Samarium,Yttrium,Erbium,Lutetium,Holmium,Ytterbium,Europium,Dysprosium,Terbium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__683,https://mrdata.usgs.gov/ree,683,United States,"","","","",Warm Spring Creek placers,"Terbium,Lutetium,Gold,Lanthanum,Samarium,Cerium,Erbium,Holmium,Praseodymium,Yttrium,Neodymium,Thulium,Dysprosium,Europium,Ytterbium,Gadolinium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__684,https://mrdata.usgs.gov/ree,684,Thailand,Phuket,"","","",Witchit,"Thulium,Lanthanum,Lutetium,Praseodymium,Erbium,Cerium,Quartz,Dysprosium,Holmium,Yttrium,Terbium,Ytterbium,Neodymium,Samarium,Europium,Gadolinium","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__685,https://mrdata.usgs.gov/ree,685,China,Guangdong,"","","",Xintou,"Dysprosium,Zirconium,Titanium,Praseodymium,Gadolinium,Samarium,Erbium,Europium,Ytterbium,Yttrium,Thulium,Terbium,Lutetium,Lanthanum,Cerium,Holmium,Neodymium",Fluvial placer REE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__686,https://mrdata.usgs.gov/ree,686,China,"",POINT (110.83333333333 23.5),EPSG:4326,"",Xun Jiang,"Terbium,Cerium,Quartz,Erbium,Holmium,Gadolinium,Europium,Lutetium,Thulium,Neodymium,Dysprosium,Yttrium,Praseodymium,Samarium,Ytterbium,Lanthanum","Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__687,https://mrdata.usgs.gov/ree,687,"","",POINT (99.283333333333 11.284722222222),EPSG:4326,"",Yadanabon Mine,"Gadolinium,Yttrium,Lanthanum,Neodymium,Lutetium,Ytterbium,Europium,Erbium,Thulium,Cerium,Quartz,Terbium,Dysprosium,Praseodymium,Samarium,Holmium,Tin","Fluvial placer tungsten,Paleoplacer tin,Residual placer tin"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__688,https://mrdata.usgs.gov/ree,688,"","",POINT (126.66666666667 34.916666666667),EPSG:4326,"",Yongsanpo,"Lanthanum,Gadolinium,Holmium,Ytterbium,Cerium,Neodymium,Europium,Erbium,Terbium,Dysprosium,Praseodymium,Yttrium,Samarium,Lutetium,Thulium","Fluvial placer REE,Heavy mineral sands,Paleoplacer heavy mineral sands"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__689,https://mrdata.usgs.gov/ree,689,China,Hunan,POINT (113.1 29.383333333333),EPSG:4326,"",Yueyang,"Lutetium,Samarium,Cerium,Yttrium,Ytterbium,Neodymium,Terbium,Gadolinium,Erbium,Holmium,Dysprosium,Thulium,Praseodymium,Europium,Lanthanum","Fluvial placer REE,Ion adsorption REE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__69,https://mrdata.usgs.gov/ree,69,Malawi,"",POINT (34.716666666667 -15.416666666667),EPSG:4326,"",Nsengwa,"Dolomite,Lanthanum,Quartz,Holmium,Erbium,Europium,Praseodymium,Ytterbium,Terbium,Dysprosium,Lutetium,Samarium,Yttrium,Thulium,Cerium,Gadolinium,Neodymium","Carbonatite REE,Carbonatite niobium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__690,https://mrdata.usgs.gov/ree,690,China,Guangdong,POINT (110.46666666667 21.2),EPSG:4326,"",Zhanjiang,"Holmium,Lanthanum,Neodymium,Europium,Cerium,Yttrium,Ytterbium,Erbium,Praseodymium,Terbium,Gadolinium,Thulium,Samarium,Quartz,Dysprosium,Lutetium","Heavy mineral sands,Paleoplacer heavy mineral sands"
